   188/299     7.51G   0.01571  0.006127         0   0.02184        24       480    0.9957    0.9935    0.9957    0.8856   0.01227  0.002655         0
   189/299     7.51G   0.01583  0.006135         0   0.02197        24       480    0.9957    0.9935    0.9957    0.8857   0.01225  0.002651         0
   190/299     7.51G   0.01563  0.006031         0   0.02166        28       480    0.9957    0.9935    0.9957    0.8854   0.01223  0.002645         0
   191/299     7.51G   0.01567   0.00603         0    0.0217        35       480    0.9957    0.9935    0.9957    0.8856    0.0122  0.002641         0
   192/299     7.51G   0.01566  0.006057         0   0.02172        30       480    0.9957    0.9935    0.9957    0.8858   0.01217  0.002635         0
   193/299     7.51G    0.0157  0.006025         0   0.02173        21       480    0.9957    0.9935    0.9957     0.886   0.01214   0.00263         0
   194/299     7.51G   0.01563  0.006051         0   0.02168        29       480    0.9957    0.9935    0.9957    0.8863    0.0121  0.002626         0
   195/299     7.51G   0.01559  0.006018         0   0.02161        23       480    0.9957    0.9935    0.9958    0.8864   0.01207  0.002622         0
   196/299     7.51G   0.01544  0.006008         0   0.02145        23       480    0.9957    0.9935    0.9958    0.8867   0.01204  0.002618         0
   197/299     7.51G   0.01532  0.005976         0    0.0213        28       480    0.9957    0.9935    0.9958    0.8867   0.01201  0.002613         0
   198/299     7.51G   0.01553  0.005968         0    0.0215        21       480    0.9957    0.9935    0.9958    0.8882   0.01198  0.002608         0
   199/299     7.51G    0.0155   0.00598         0   0.02148        17       480    0.9935    0.9957    0.9958    0.8887   0.01195  0.002603         0
   200/299     7.51G   0.01548  0.006066         0   0.02154        22       480    0.9935    0.9957    0.9958    0.8889   0.01192  0.002599         0
   201/299     7.51G   0.01527  0.005927         0    0.0212        29       480    0.9935    0.9957    0.9958    0.8894   0.01189  0.002594         0
   202/299     7.51G   0.01524  0.005888         0   0.02112        29       480    0.9935    0.9957    0.9959    0.8897   0.01186   0.00259         0
   203/299     7.51G   0.01519  0.005865         0   0.02105        33       480    0.9935    0.9957    0.9959      0.89   0.01183  0.002586         0
   204/299     7.51G    0.0153  0.005915         0   0.02122        27       480    0.9957    0.9957    0.9959    0.8898    0.0118  0.002582         0
   205/299     7.51G   0.01533  0.005898         0   0.02123        23       480    0.9957    0.9957    0.9959     0.889   0.01178  0.002578         0
   206/299     7.51G     0.015  0.005783         0   0.02078        28       480    0.9957    0.9957    0.9959    0.8888   0.01175  0.002574         0
   207/299     7.51G   0.01514  0.005871         0   0.02101        26       480    0.9957    0.9957    0.9959    0.8888   0.01172   0.00257         0
   208/299     7.51G   0.01517  0.005863         0   0.02103        30       480    0.9957    0.9957    0.9959    0.8894   0.01169  0.002566         0
   209/299     7.51G   0.01508  0.005812         0   0.02089        30       480    0.9957    0.9957    0.9959    0.8903   0.01166  0.002561         0
   210/299     7.51G   0.01507  0.005859         0   0.02093        28       480    0.9957    0.9957     0.996    0.8893   0.01163  0.002556         0
   211/299     7.51G   0.01502  0.005823         0   0.02085        33       480    0.9957    0.9957     0.996    0.8896   0.01161  0.002551         0
   212/299     7.51G   0.01493  0.005835         0   0.02076        19       480    0.9957    0.9957     0.996    0.8901   0.01158  0.002546         0
   213/299     7.51G   0.01484  0.005757         0    0.0206        28       480    0.9957    0.9957     0.996     0.891   0.01156  0.002542         0
   214/299     7.51G   0.01498  0.005769         0   0.02075        27       480    0.9957    0.9957     0.996    0.8933   0.01153  0.002536         0
   215/299     7.51G   0.01482   0.00573         0   0.02055        30       480    0.9957    0.9957     0.996    0.8938    0.0115  0.002531         0
   216/299     7.51G    0.0147  0.005804         0    0.0205        30       480    0.9957    0.9957     0.996    0.8939   0.01148  0.002527         0
   217/299     7.51G   0.01475  0.005731         0   0.02049        30       480    0.9957    0.9957    0.9961    0.8935   0.01145  0.002522         0
   218/299     7.51G   0.01474  0.005714         0   0.02045        29       480    0.9957    0.9957    0.9961    0.8951   0.01143  0.002518         0
   219/299     7.51G   0.01458  0.005619         0    0.0202        25       480    0.9957    0.9957    0.9961    0.8952    0.0114  0.002513         0
   220/299     7.51G   0.01456  0.005678         0   0.02024        28       480    0.9957    0.9957    0.9961    0.8961   0.01138  0.002508         0
   221/299     7.51G   0.01457  0.005701         0   0.02028        21       480    0.9957    0.9957    0.9961    0.8959   0.01136  0.002504         0
   222/299     7.51G   0.01457  0.005662         0   0.02023        27       480    0.9957    0.9957    0.9961    0.8952   0.01133  0.002499         0
